,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1687,0.41,5,2,8,61.8,55.0,4.77,4.81,2.96,1991.8746037401106
1688,1.72,4,3,4,61.9,56.0,7.74,7.67,4.77,11573.027881609361
1689,0.27,3,1,6,60.8,57.0,4.16,4.2,2.54,-915.5344199001547
1690,0.7,4,4,3,62.2,58.0,5.69,5.76,3.56,2406.5635783411253
1691,0.32,5,5,6,61.2,55.0,4.43,4.46,2.72,1113.2223755501454
1692,2.05,5,3,3,62.4,57.0,8.14,8.08,5.06,14104.263321790424
1693,0.77,4,1,4,62.3,58.0,5.86,5.8,3.63,2585.888911432421
1694,1.28,2,3,2,56.8,62.0,7.22,7.16,4.08,6349.325399142328
1695,1.21,5,4,4,59.8,57.0,6.98,6.9,4.15,7566.62159858809
1696,0.24,3,6,7,62.5,59.0,3.96,4.01,2.49,943.3590761318937
1697,1.7,5,2,3,62.9,57.0,7.57,7.5,4.74,10709.058827656025
1698,0.32,5,2,4,62.5,55.0,4.37,4.4,2.74,-893.3021759308986
1699,1.5,4,3,2,62.2,60.0,7.29,7.24,4.52,8592.728504438159
1700,1.35,5,4,6,61.5,55.0,7.11,7.16,4.39,9843.967381548688
1701,1.23,5,4,6,61.0,55.0,6.93,6.95,4.23,8789.536990232778
1702,0.3,5,5,3,62.5,57.0,4.27,4.31,2.68,-633.2815126405667
1703,0.32,5,3,4,62.1,56.0,4.42,4.37,2.73,-573.5196564678972
1704,1.1,3,4,2,63.4,56.0,6.56,6.54,4.15,5242.6026922398
1705,0.33,5,4,6,60.4,57.0,4.48,4.52,2.72,881.3090553634693
1706,1.24,4,3,3,60.2,60.0,6.94,6.91,4.17,6831.717819799711
1707,2.01,5,2,2,62.1,55.0,8.12,8.08,5.03,12909.415508676097
1708,2.0,1,3,5,66.0,56.0,7.79,7.72,5.12,14091.532876067502
1709,1.6,5,4,4,62.2,55.0,7.5,7.46,4.65,10993.520370364791
1710,1.3,4,2,4,62.7,58.0,6.97,6.9,4.35,7562.738992540684
1711,0.52,5,4,2,63.0,55.0,5.14,5.12,3.23,456.46985542957736
1712,0.4,4,3,5,61.8,59.2,4.72,4.74,2.92,497.88207368039457
1713,1.02,4,4,5,62.0,59.0,6.45,6.39,3.98,6265.554948275589
1714,0.53,3,6,4,60.1,60.0,5.21,5.28,3.15,1920.800365507279
1715,0.41,3,4,3,62.8,58.0,4.72,4.74,2.97,-296.78356128065207
1716,0.9,5,6,2,62.0,55.0,6.15,6.23,3.84,4435.064466855956
1717,1.11,3,6,7,60.2,59.0,6.67,6.79,4.05,8587.979413172228
1718,1.04,4,7,5,60.5,59.0,6.62,6.58,3.99,7400.640905217244
1719,0.5,2,1,4,57.7,60.0,5.28,5.26,3.04,-96.86019024503821
1720,2.01,3,4,3,62.1,60.0,7.94,8.03,4.96,13762.288322931452
1721,0.23,3,7,6,62.6,58.0,3.89,3.94,2.45,651.6838997725499
1722,0.39,5,6,3,61.1,55.0,4.74,4.75,2.9,477.32380030936656
1723,0.27,3,6,7,62.6,58.0,4.11,4.16,2.59,1206.966673960871
1724,2.03,3,6,2,63.7,58.0,7.91,7.94,5.05,14054.003263864086
1725,0.2,4,5,4,62.6,59.0,3.73,3.71,2.33,-1143.525369466136
1726,1.0,2,1,4,64.3,59.0,6.27,6.21,4.01,4296.599773571246
1727,0.51,3,6,5,59.6,56.0,5.19,5.24,3.11,2268.6504635006477
1728,1.32,3,5,6,61.6,61.0,6.97,7.02,4.31,9589.861581966046
1729,2.08,4,4,2,62.2,60.0,8.16,8.09,5.06,14008.92458192805
1730,0.57,3,2,3,62.5,58.0,5.22,5.27,3.28,469.55858821455513
1731,1.16,3,4,5,62.9,55.0,6.65,6.74,4.21,7340.583377535813
1732,2.03,5,1,4,60.5,57.0,8.26,8.2,4.98,13812.548380857786
1733,0.41,3,5,3,63.4,57.0,4.74,4.73,3.0,22.99895818234927
1734,0.3,5,7,3,62.1,56.0,4.33,4.3,2.68,6.283526285435983
1735,0.4,5,4,4,61.0,57.0,4.74,4.77,2.9,449.21645720570996
1736,0.59,3,2,3,62.8,59.0,5.34,5.36,3.36,645.2969867672073
1737,1.05,5,3,3,61.4,57.0,6.49,6.54,4.0,5317.343394157857
1738,1.08,3,4,2,59.8,57.0,6.66,6.72,4.0,5066.864293687149
1739,1.62,2,1,2,64.2,62.0,7.41,7.33,4.73,8697.313135611397
1740,0.7,4,5,5,60.4,60.0,5.73,5.7,3.45,3773.5230908961657
1741,0.5,4,6,4,61.8,58.0,5.11,5.05,3.14,1812.3331282866347
1742,1.25,3,4,2,61.4,59.0,6.97,6.93,4.27,6560.640681384684
1743,0.53,4,2,5,62.3,58.0,5.18,5.26,3.25,1320.3991448096276
1744,1.2,5,3,5,62.1,57.0,6.77,6.82,4.22,7682.558376394782
1745,0.49,4,4,3,62.4,58.0,5.05,4.99,3.13,561.3103935382869
1746,1.2,4,3,2,62.3,58.0,6.76,6.81,4.23,5956.652526148386
1747,1.61,5,4,3,61.2,55.0,7.62,7.57,4.65,10557.801073095097
1748,1.51,4,3,4,60.2,60.0,7.35,7.33,4.42,9727.774696806524
1749,1.2,5,1,3,62.5,55.0,6.84,6.79,4.26,5995.816344376739
1750,0.45,5,6,2,61.5,55.0,4.92,4.97,3.04,480.9504994213012
1751,1.29,5,5,3,61.4,61.0,7.0,6.97,4.29,8065.769215715676
1752,1.51,5,5,3,61.7,56.0,7.35,7.41,4.55,9998.89159979484
1753,0.51,5,7,4,60.9,56.0,5.19,5.16,3.15,2375.1252076342953
1754,1.0,5,2,3,58.5,55.0,6.47,6.42,3.77,4558.214878313227
1755,0.9,2,4,3,63.7,60.0,6.07,6.11,3.88,3853.666842650973
1756,0.51,5,5,4,61.0,57.0,5.16,5.11,3.13,1735.5601687082944
1757,0.3,4,3,5,61.4,59.0,4.33,4.3,2.65,-380.8099190828625
1758,0.3,4,5,8,60.7,58.0,4.33,4.37,2.64,1829.5206094812002
1759,0.91,5,5,3,62.0,57.0,6.22,6.24,3.86,4726.739643215302
1760,0.23,3,7,7,62.5,58.0,3.94,3.96,2.47,1175.272396318569
1761,3.01,4,5,1,62.2,56.0,9.24,9.13,5.73,21976.95413754332
1762,0.39,3,6,4,60.9,58.0,4.72,4.77,2.89,690.6315756387194
1763,0.57,5,6,4,61.8,55.0,5.34,5.38,3.31,2582.5578838292477
1764,0.27,3,4,8,60.8,57.0,4.2,4.22,2.56,1090.9901315808875
1765,1.0,4,4,8,62.2,61.0,6.41,6.38,3.98,7660.582039360996
1766,1.0,3,5,3,63.1,59.0,6.29,6.22,3.95,5207.281715485564
1767,0.38,5,5,4,61.9,55.0,4.69,4.63,2.89,593.2605781160592
1768,0.99,5,2,3,61.8,57.0,6.4,6.42,3.96,4470.345679036902
1769,0.5,5,7,6,60.4,54.0,5.17,5.23,3.14,3334.43300145001
1770,1.02,4,5,3,62.3,58.0,6.46,6.38,4.0,5538.160474646551
1771,0.74,2,6,3,62.8,61.0,5.74,5.76,3.61,3087.324693155764
1772,0.75,3,2,5,63.3,57.0,5.82,5.74,3.66,3098.381168280459
1773,0.57,3,6,2,61.2,57.0,5.31,5.35,3.26,1225.1001695205414
1774,0.52,3,5,3,62.6,58.0,5.11,5.14,3.21,989.5601502219306
1775,1.01,4,6,3,60.7,58.0,6.5,6.48,3.94,5770.073794833224
1776,1.08,5,3,4,61.9,54.0,6.64,6.61,4.1,6104.539488532855
1777,1.01,3,6,5,62.9,60.0,6.33,6.43,4.01,6662.110427316929
1778,0.41,5,5,5,62.7,55.0,4.77,4.74,2.98,1380.4566724910565
1779,0.75,4,2,3,59.1,58.0,5.91,5.87,3.48,2206.344535796752
1780,0.9,3,3,6,63.7,57.0,6.09,6.02,3.86,5259.790173434363
1781,0.55,3,2,3,63.6,57.0,5.15,5.19,3.29,293.8201896619048
1782,0.7,4,6,7,61.7,59.0,5.71,5.67,3.51,5140.482603451208
1783,0.3,5,5,3,61.9,54.0,4.33,4.36,2.69,-633.2815126405667
1784,0.38,5,6,7,62.3,56.0,4.64,4.67,2.9,2483.8085872171196
1785,1.01,3,3,4,59.7,64.0,6.45,6.48,3.86,5179.174372381907
1786,0.9,5,7,4,63.0,57.0,6.14,6.09,3.85,5802.023979410997
1787,0.5,2,6,3,64.0,57.0,5.04,4.99,3.21,978.4639105239494
1788,2.01,3,5,2,61.6,56.0,8.17,8.13,5.02,13558.482345848437
1789,0.35,5,6,7,61.9,56.0,4.53,4.55,2.81,2220.2009893881423
1790,0.34,5,5,4,62.1,56.0,4.47,4.45,2.77,241.78378101075668
1791,0.3,5,6,4,61.5,56.0,4.33,4.29,2.65,210.08950336845555
1792,0.52,5,4,5,60.8,55.0,5.2,5.26,3.18,2027.2353450676364
1793,0.98,2,5,3,56.8,64.0,6.68,6.52,3.75,4876.40295632458
1794,0.35,5,5,3,61.5,55.9,4.53,4.56,2.8,-193.93551625893724
1795,0.32,5,1,8,62.2,55.0,4.4,4.44,2.75,881.2692907901792
1796,1.22,5,2,3,61.7,57.0,6.91,6.86,4.25,6491.3372623923915
1797,0.5,3,6,4,63.2,57.0,5.06,5.03,3.19,1657.1927676783016
1798,1.1,4,5,2,62.1,56.0,6.68,6.56,4.12,5717.525572311135
1799,1.01,4,5,4,62.0,59.0,6.45,6.38,3.98,5973.879771916241
1800,0.31,5,6,2,61.3,55.0,4.37,4.34,2.67,-749.2182904472584
1801,1.14,3,4,2,59.5,59.0,6.79,6.85,4.06,5594.0794893451
1802,0.46,5,4,7,62.0,54.0,4.97,5.0,3.09,2547.1971425017236
1803,0.51,5,7,4,61.9,55.0,5.15,5.19,3.2,2375.1252076342953
1804,1.16,4,5,2,62.1,59.0,6.76,6.71,4.18,6244.74076796909
1805,0.36,5,7,3,62.7,57.0,4.54,4.59,2.86,533.4987219433906
1806,0.66,4,7,5,61.0,58.0,5.67,5.57,3.43,4061.611332716866
1807,1.57,3,7,2,62.9,61.0,7.37,7.41,4.65,10331.802616616109
1808,0.3,4,6,4,62.5,58.0,4.26,4.31,2.68,54.949142760121504
1809,0.7,4,5,2,62.6,58.0,5.64,5.6,3.52,2202.7576012581067
1810,0.3,2,4,5,63.3,56.0,4.28,4.31,2.72,-371.30812083652745
1811,0.9,3,7,3,62.5,59.0,6.13,6.19,3.85,4968.154761648309
1812,0.7,4,6,3,61.0,56.0,5.75,5.69,3.49,3046.128617267128
1813,0.3,4,7,3,61.6,58.0,4.32,4.29,2.65,-148.85683432289716
1814,1.48,2,4,8,59.8,61.0,7.54,7.34,4.45,11568.022883407959
1815,0.88,3,2,3,62.5,56.0,6.06,6.19,3.83,3193.5037657806515
1816,0.3,4,7,3,62.2,61.0,4.28,4.24,2.65,-148.85683432289716
1817,0.59,5,4,3,61.3,56.0,5.41,5.43,3.32,1595.1427469098762
1818,0.76,1,7,2,55.5,69.0,6.16,6.07,3.39,2904.1167540170645
1819,0.58,5,7,2,62.7,56.0,5.32,5.3,3.33,1943.032609476535
1820,0.25,2,7,6,64.6,56.0,3.97,3.99,2.57,672.281937716868
1821,0.33,5,3,7,62.5,56.0,4.42,4.44,2.77,1085.1150324464888
1822,0.78,5,3,6,62.1,56.0,5.88,5.9,3.66,4515.640503335124
1823,1.1,2,6,2,63.3,56.0,6.53,6.58,4.15,5727.027370557469
1824,0.9,3,2,5,62.2,58.0,6.13,6.18,3.83,4416.419157425344
1825,0.35,5,4,8,61.8,56.0,4.57,4.52,2.81,2104.2244470081605
1826,0.23,3,6,6,62.4,59.0,3.89,3.93,2.44,331.9013803095486
1827,0.32,4,4,4,62.6,60.0,4.36,4.33,2.72,-408.87749761322993
1828,0.96,5,4,3,62.6,57.0,6.28,6.24,3.92,4846.303120133927
1829,0.72,3,5,5,63.4,57.0,5.68,5.7,3.61,3794.1211288404866
1830,0.4,2,7,3,63.5,55.0,4.67,4.72,2.98,419.55443722369364
1831,0.51,4,4,3,62.4,58.0,5.07,5.13,3.18,737.0487920909391
1832,0.77,2,6,2,58.1,63.0,6.02,6.06,3.5,2827.3437944387206
1833,0.51,5,4,6,61.5,57.0,5.18,5.13,3.17,2462.954642337332
1834,0.3,5,4,6,62.9,55.0,4.31,4.28,2.7,617.701457534492
1835,2.68,4,4,1,58.6,60.0,9.11,9.07,5.33,18757.488041961573
1836,0.32,4,4,5,59.2,59.0,4.47,4.45,2.64,114.71099893279097
1837,0.58,5,5,5,60.3,57.0,5.47,5.44,3.29,2874.2330601885933
1838,0.44,2,7,3,58.8,62.0,4.97,5.0,2.93,771.0312343289961
1839,1.0,3,3,6,60.3,59.0,6.41,6.46,3.88,6138.482166197622
1840,0.38,5,2,5,62.4,54.4,4.62,4.66,2.9,157.50151627307605
1841,0.75,3,6,5,61.5,54.0,5.88,5.82,3.6,4377.511246132464
1842,1.5,1,2,2,64.9,61.0,7.14,7.09,4.62,7807.524903150157
1843,1.05,4,4,5,61.6,58.0,6.48,6.51,4.0,6529.162546104566
1844,0.6,3,7,4,61.5,59.0,5.4,5.43,3.33,2855.667279904559
1845,1.05,3,3,2,63.8,58.0,6.38,6.45,4.09,4483.47417639517
1846,1.03,1,3,3,65.1,57.0,6.43,6.36,4.16,4521.04355317187
1847,0.42,5,3,4,62.1,54.0,4.82,4.84,3.0,305.17233629535895
1848,0.43,5,3,6,62.3,55.0,4.85,4.82,3.01,1440.2185286637232
1849,0.34,5,6,7,61.6,55.0,4.5,4.52,2.78,2132.331790111817
1850,0.34,5,5,4,62.1,56.0,4.45,4.47,2.77,241.78378101075668
1851,1.25,5,2,5,61.4,58.0,6.89,6.93,4.24,7802.121853313409
1852,1.25,4,1,2,62.3,59.0,6.86,6.82,4.26,5756.433483604016
1853,0.42,5,7,4,61.2,56.0,4.84,4.8,2.95,1584.3024141473634
1854,0.28,3,5,6,60.6,59.0,4.22,4.26,2.57,451.4648572281758
1855,1.3,3,5,3,61.5,58.0,6.99,7.06,4.32,7843.357693775337
1856,0.37,3,6,4,62.3,59.0,4.56,4.59,2.85,514.8931770860672
1857,0.3,3,5,6,62.4,57.0,4.25,4.27,2.66,627.2032557808261
1858,0.31,3,5,7,61.8,59.0,4.33,4.36,2.69,1238.660951603173
1859,0.28,5,6,4,61.5,56.0,4.22,4.24,2.6,34.35110481580432
1860,2.16,5,1,3,63.0,55.0,8.2,8.24,5.18,14431.259474904005
1861,0.53,5,4,4,60.1,54.0,5.31,5.3,3.19,1591.5160477979425
1862,0.33,5,5,6,61.3,56.0,4.44,4.46,2.73,1201.0915748264706
1863,0.44,5,6,4,61.6,54.0,4.9,4.97,3.04,1440.258293237015
1864,1.52,3,5,4,62.9,53.3,7.31,7.36,4.61,10300.068574400519
1865,0.3,5,4,7,62.9,57.0,4.3,4.26,2.69,1141.289954080512
1866,1.01,3,7,3,59.7,57.0,6.53,6.56,3.91,5934.715953687892
1867,0.71,5,2,5,62.2,54.0,5.71,5.75,3.56,3057.185092391821
1868,0.31,5,4,5,61.0,56.0,4.4,4.35,2.67,181.98216026479895
1869,1.03,5,6,2,62.3,56.0,6.44,6.52,4.04,5577.364057448191
1870,0.25,3,4,7,60.6,55.0,4.12,4.14,2.5,391.66323648221623
1871,0.35,4,5,3,60.2,58.0,4.54,4.6,2.75,-349.0758768672704
1872,0.31,3,2,3,63.3,53.0,4.32,4.3,2.73,-1815.040592969911
1873,1.0,3,5,5,60.4,59.0,6.4,6.51,3.9,6254.458708577606
1874,1.14,4,5,3,62.5,59.0,6.67,6.65,4.16,6592.5908659624565
1875,0.74,5,5,5,62.0,57.0,5.81,5.78,3.6,4280.140248609803
1876,0.3,5,4,6,62.6,53.0,4.31,4.35,2.71,617.701457534492
1877,1.01,2,3,2,63.5,60.0,6.23,6.31,3.98,3976.8570186815323
1878,1.02,1,2,2,64.5,56.0,6.28,6.25,4.04,3589.8033378865257
1879,0.58,5,2,4,61.8,55.0,5.36,5.38,3.32,1391.2970052535693
1880,0.51,5,7,3,61.9,54.0,5.14,5.2,3.19,1851.5367110882762
1881,0.38,3,4,5,61.9,56.0,4.63,4.68,2.88,486.7858339824106
1882,1.14,4,7,3,60.5,59.0,6.79,6.73,4.09,7232.155904888457
1883,0.36,5,4,8,61.5,56.0,4.59,4.62,2.83,2192.0936462844857
1884,1.6,2,6,3,63.6,58.0,7.44,7.38,4.71,10644.075830919772
1885,0.51,4,2,3,61.3,58.0,5.16,5.11,3.15,97.48375316493639
1886,1.16,4,4,4,59.9,60.0,6.88,6.85,4.11,6972.1352415981255
1887,0.3,3,4,6,63.2,57.0,4.28,4.23,2.69,307.4207363178248
1888,0.27,5,6,5,61.6,56.0,4.14,4.17,2.56,470.07040208549915
1889,0.78,3,7,3,62.5,58.0,5.86,5.89,3.67,3913.724370332404
1890,2.1,4,5,2,62.1,59.0,8.16,8.18,5.07,14504.445499943706
1891,0.65,5,1,3,61.4,55.0,5.58,5.62,3.44,1163.0103841788277
1892,0.7,4,6,4,60.2,60.0,5.73,5.7,3.44,3569.717113813149
1893,0.31,5,6,8,60.4,56.0,4.43,4.38,2.66,2392.3126888288607
1894,0.33,4,4,3,61.1,59.0,4.45,4.42,2.71,-844.5967948829239
1895,0.84,3,7,2,63.6,57.0,5.95,6.0,3.8,3917.3510694443376
1896,0.37,5,5,3,61.3,55.0,4.61,4.65,2.84,-18.197117706286917
1897,1.03,5,4,3,60.1,59.0,6.6,6.57,3.96,5461.387515068207
1898,0.51,3,2,4,63.3,56.0,5.02,5.06,3.19,465.93188910262234
1899,1.0,1,3,3,65.5,57.0,6.26,6.21,4.08,4257.435955342893
1900,0.55,4,5,4,62.5,58.0,5.25,5.22,3.27,1931.896605205262
1901,0.4,5,4,5,62.4,57.0,4.74,4.72,2.95,972.804953751729
1902,1.41,5,3,5,60.7,56.0,7.31,7.22,1.41,9527.811561197619
1903,0.43,3,6,7,60.3,58.0,4.86,4.93,2.95,2612.873862382081
1904,0.5,5,4,6,61.0,56.0,5.13,5.14,3.13,2375.085443061005
1905,0.58,3,5,7,59.7,57.0,5.48,5.51,3.28,3611.129332063965
1906,1.02,5,4,3,60.6,59.0,6.55,6.52,3.96,5373.518315791882
1907,0.58,5,3,3,62.2,57.0,5.34,5.37,3.33,1187.4910281705506
1908,1.52,3,2,2,59.8,62.0,7.41,7.47,4.45,8293.544022919476
1909,0.53,3,7,4,62.6,58.0,5.14,5.18,3.23,2240.5828849702793
1910,0.37,5,7,3,61.5,57.0,4.63,4.6,2.84,621.3679212197158
1911,0.7,4,6,4,61.4,59.0,5.73,5.7,3.51,3569.717113813149
1912,0.35,5,3,8,61.7,56.0,4.53,4.55,2.8,1784.44192754516
1913,0.28,3,5,4,61.7,58.0,4.17,4.19,2.58,-595.7121358638642
1914,0.71,3,6,4,59.4,58.0,5.76,5.82,3.44,3502.445952481139
1915,1.01,4,5,4,58.9,58.0,6.59,6.51,3.86,5973.879771916241
1916,0.26,5,6,6,61.6,57.0,4.13,4.18,2.56,905.7896993551922
1917,0.91,5,6,7,61.7,56.0,6.18,6.23,3.83,7140.87614886238
1918,0.9,5,3,5,62.2,58.0,6.14,6.17,3.83,5046.482398105012
1919,0.34,4,3,7,61.5,60.0,4.45,4.49,2.75,1017.843871114479
1920,1.21,5,3,3,61.8,55.0,6.82,6.86,4.23,6723.250582579067
1921,1.01,4,4,5,59.8,59.0,6.55,6.5,3.9,6177.685748999262
1922,1.5,4,1,2,61.0,60.0,7.34,7.3,4.46,7953.163465512158
1923,1.51,4,5,4,62.5,58.0,7.33,7.22,4.55,10367.339735732525
1924,0.74,5,7,2,62.2,57.0,5.78,5.82,3.61,3348.939797897745
1925,0.6,5,6,7,62.5,53.7,5.35,5.43,3.38,4416.930971296284
1926,2.14,4,7,2,59.8,59.0,8.4,8.36,5.01,15495.487335975007
1927,0.42,5,2,7,60.5,57.0,4.84,4.88,2.94,1556.1553064704167
1928,0.28,3,6,5,59.0,60.0,4.26,4.32,2.53,247.65888014515713
1929,0.39,3,5,4,60.1,56.0,4.77,4.82,2.88,370.84905617571803
1930,0.34,5,6,4,62.4,54.0,4.48,4.49,2.8,561.566300473758
1931,0.37,4,4,4,62.8,60.0,4.59,4.55,2.87,30.468498768398604
1932,0.71,5,4,4,62.4,57.0,5.69,5.66,3.54,3173.1616347718045
1933,0.57,2,7,4,58.3,61.0,5.42,5.45,3.17,2436.9193214672487
1934,1.02,5,4,5,61.6,55.0,6.53,6.46,4.0,6420.695308883922
1935,0.52,5,5,6,60.6,56.0,5.22,5.24,3.17,2870.6063610766596
1936,0.39,4,4,4,60.4,61.0,4.7,4.67,2.83,206.20689732104984
1937,0.7,5,4,5,62.7,57.0,5.66,5.7,3.56,3608.8809320415003
1938,0.7,3,4,6,60.8,57.0,5.72,5.76,3.49,3822.1887073708513
1939,0.41,4,1,5,62.1,58.0,4.79,4.75,2.96,-53.81376596928294
1940,0.73,3,3,4,60.8,56.0,5.82,5.84,3.55,2718.836792644788
1941,0.72,5,4,5,61.6,56.0,5.75,5.78,3.55,3784.6193305941506
1942,0.31,5,1,4,62.2,55.0,4.32,4.36,2.7,-1300.953894670226
1943,0.38,5,5,7,61.1,57.0,4.71,4.69,2.87,2164.0260677541173
1944,1.04,5,6,2,61.9,57.0,6.48,6.51,4.02,5665.233256724516
1945,0.41,5,1,5,62.1,56.0,4.79,4.75,2.96,101.3265946390502
1946,0.7,5,6,3,62.8,56.0,5.69,5.72,3.58,3201.268977875461
1947,0.31,5,3,6,62.2,55.0,4.35,4.36,2.71,385.7881373478167
1948,1.0,2,5,3,60.1,65.0,6.4,6.44,3.86,5052.141354877231
1949,1.01,3,5,6,59.8,58.0,6.47,6.55,3.89,6865.91640439995
1950,0.71,3,5,4,63.2,59.0,5.66,5.6,3.56,3182.6634330181387
1951,0.56,5,3,5,61.8,55.0,5.29,5.33,3.28,2058.9296227099385
1952,0.7,5,7,3,61.8,56.0,5.63,5.73,3.51,3521.0514973384616
1953,0.51,5,4,4,61.7,57.0,5.12,5.15,3.17,1415.7776492452922
1954,1.16,5,4,7,60.5,57.0,6.78,6.83,4.12,8698.041091844518
1955,1.5,4,5,4,61.3,61.0,7.36,7.33,4.5,10279.470536456201
1956,1.03,5,5,3,62.6,57.0,6.42,6.46,4.03,5781.170034531207
1957,1.51,4,4,3,61.3,61.0,7.41,7.34,4.52,9523.968719723505
1958,0.51,4,7,3,60.1,60.0,5.14,5.18,3.1,1696.396350479943
1959,1.01,3,5,3,63.1,59.0,6.3,6.37,4.0,5295.150914761891
1960,1.3,4,3,3,62.9,60.0,6.95,6.88,4.35,7358.9330154576655
1961,1.04,5,3,4,61.0,57.0,6.56,6.53,3.99,5753.062691427551
1962,2.0,5,3,2,59.7,57.0,8.29,8.22,4.93,13141.328828862775
1963,0.44,4,2,7,60.8,57.0,4.93,4.88,2.98,1576.7533444147357
1964,0.34,4,4,6,61.6,58.0,4.44,4.49,2.75,814.0378940314622
1965,0.8,3,5,3,63.9,56.0,5.84,5.87,3.74,3449.8977299590497
1966,1.02,2,7,2,63.8,59.0,6.43,6.33,4.07,5343.856295809865
1967,0.38,3,6,3,62.8,58.0,4.6,4.63,2.9,79.17387981637421
1968,0.51,4,4,2,62.5,56.0,5.12,5.09,3.19,213.46029554491906
1969,1.01,3,3,3,60.2,60.0,6.5,6.48,3.91,4655.585875835886
1970,1.56,5,2,3,62.5,54.0,7.45,7.37,4.63,9478.890037787465
1971,0.34,5,2,3,61.9,57.0,4.44,4.48,2.76,-1241.1522739242664
1972,1.01,3,7,3,62.8,60.0,6.36,6.42,4.01,5934.715953687892
1973,0.38,5,5,4,61.3,57.0,4.65,4.68,2.86,593.2605781160592
1974,1.25,5,4,4,62.4,55.0,6.93,6.86,4.3,7918.098395693391
1975,1.14,5,1,2,61.5,57.0,6.73,6.77,4.15,4945.012652172763
1976,0.3,5,3,3,62.1,56.0,4.3,4.32,2.67,-1272.8465515665694
1977,0.36,5,5,2,61.2,56.0,4.61,4.64,2.83,-629.6548135286312
1978,0.72,3,3,6,60.3,56.0,5.81,5.83,3.51,3678.144586460503
1979,0.31,5,4,7,60.6,57.0,4.4,4.38,2.66,1229.1591533568371
1980,0.41,4,4,7,59.7,60.0,4.83,4.85,2.89,1952.710785511761
1981,1.16,5,6,2,61.9,55.0,6.71,6.77,4.17,6719.663648040423
1982,0.7,3,1,3,61.7,57.0,5.65,5.69,3.5,1292.075659343789
1983,0.31,4,4,6,61.5,58.0,4.31,4.34,2.66,550.4302962024849
1984,0.3,2,4,3,63.8,56.0,4.3,4.26,2.73,-1418.4851139285674
1985,0.31,2,7,2,63.6,54.0,4.31,4.34,2.75,-894.8568528092574
1986,1.05,3,4,4,62.8,58.0,6.44,6.48,4.06,5850.433688950212
1987,0.51,4,5,3,60.5,59.0,5.18,5.13,3.12,1056.8313115539404
1988,0.82,4,5,3,61.1,60.0,6.02,5.96,3.66,3780.776489120037
1989,2.01,4,4,3,60.3,59.0,8.23,8.15,4.94,13917.428683539785
1990,0.3,3,6,3,60.6,56.0,4.35,4.37,2.64,-623.7797143942316
1991,0.7,3,5,4,60.5,58.0,5.78,5.83,3.51,3094.7942337418153
1992,2.01,4,1,3,59.8,57.0,8.17,8.13,4.87,12958.081125150782
1993,1.0,2,5,3,63.7,58.0,6.29,6.34,4.02,5052.141354877231
1994,0.53,5,6,3,60.6,57.0,5.27,5.23,3.18,1707.492590177926
1995,0.71,5,5,2,62.1,56.0,5.75,5.7,3.56,2445.767161142767
1996,0.71,4,2,4,62.8,59.0,5.67,5.64,3.55,2378.4562352374687
1997,1.57,4,4,3,59.2,59.0,7.6,7.68,4.52,10051.18391538146
1998,2.17,4,4,2,62.2,62.0,8.32,8.24,5.15,14799.747375414981
1999,1.11,4,6,2,61.0,60.0,6.68,6.66,4.07,6125.177291050462
2000,1.64,4,4,4,62.4,58.0,7.52,7.49,4.68,11189.856806861759
2001,0.4,2,5,4,62.0,61.3,4.69,4.72,2.91,303.57789484371006
2002,0.34,5,7,4,60.6,57.0,4.51,4.53,2.74,881.3488199367594
2003,1.15,4,3,2,60.4,58.0,6.8,6.75,4.09,5517.306529766758
2004,1.5,2,3,5,64.2,56.0,7.3,7.09,4.62,9853.213272859552
2005,0.7,1,3,3,65.3,55.0,5.58,5.54,3.63,1621.3599770531237
2006,0.72,4,7,2,60.2,56.0,5.85,5.82,3.51,3018.0610387367615
2007,0.47,1,7,8,60.6,60.0,5.09,4.98,3.05,3497.4409542797384
2008,0.3,2,3,5,63.2,59.0,4.31,4.27,2.71,-691.0906402995288
2009,0.93,2,7,2,64.5,58.0,6.11,6.14,3.95,4553.033502322936
2010,0.39,5,4,5,61.3,56.0,4.68,4.71,2.88,884.9357544754039
2011,0.34,3,3,6,61.0,55.0,4.52,4.55,2.76,339.1150139601277
2012,2.0,1,1,3,66.4,55.0,7.82,7.67,5.15,12404.79084404946
2013,1.32,4,3,4,61.5,59.0,7.04,7.01,4.32,8058.259910556337
2014,0.99,5,5,5,61.0,55.0,6.46,6.52,3.96,6476.870230517945
2015,1.52,3,2,3,62.7,59.0,7.26,7.34,4.58,8817.132519465496
2016,0.72,3,3,3,60.3,55.0,5.84,5.85,3.52,2107.379096822444
2017,1.15,5,1,5,61.5,55.0,6.81,6.76,4.17,6603.6473410871495
2018,0.34,4,7,4,59.3,58.0,4.55,4.52,2.69,726.2084593284262
2019,0.93,3,5,1,61.3,59.0,6.22,6.27,3.83,3545.0203274592477
2020,0.3,5,4,5,61.9,56.0,4.29,4.34,2.67,94.11296098847197
2021,1.21,4,1,4,59.0,60.0,6.93,6.88,4.07,6452.13367959075
2022,0.72,5,7,3,61.6,55.0,5.75,5.8,3.56,3696.7898958911155
2023,1.1,4,1,2,60.0,58.0,6.77,6.66,4.03,4438.39549445913
2024,0.38,3,6,8,59.5,57.0,4.77,4.84,2.86,2697.1163625464724
